PaperID,CatID,CatID2,CatID3,CatID4,CatID_gen,Authors,Title,Location,PublicationType,PublishedDateMonth,PublishedDateYear,PDFLink,LocalPDFLink,PSLink,Abstract,RegisterDate,sortOrder,ProjectLink,OtherAuthors
321,2,2,2,2,NULL,"J. Castrillon-Candas, C. Bajaj, V. Siddavanahalli",An Adaptive Irregularly Spaced Fourier Method for Protein-Protein Docking,"Technical Report TR-05-34, Department of Computer 
Sciences, The University of Texas at Austin, July 11, 2005.",Technical Reports,0,2005,http://www.cs.utexas.edu/ftp/pub/techreports/tr05-34.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2005/techreports/tr05-34.pdf,,"In this paper we introduce a grid free irregularly sampled Fourier approach for 
accurately predicting rigid body protein-protein docking sites. Of the many docking approaches, 
grid based Fast Fourier Transform (FFT) approaches have been shown to produce by far the 
fastest, correlation profiles of complex protein-protein interactions over the six dimensional 
search space. However, these uniform sampling methods still possess high time complexity, and 
in particular, are highly memory intensive for predicting large protein-protein docking sites. 
By taking advantage of an irregularly and adaptively sampled, smooth particle 
representation of molecular shape, in combination with the use of irregularly spaced FFT 
transforms, we eliminate an explicit uniform grid. We are able to produce efficiently, highly 
compressed, but accurate, docking correlation profiles.",12/4/2006 14:57,800,NULL,"(with J. Castrillon-Candas, V. Siddavanahalli)"
296,3,8,3,3,NULL,"C. Bajaj, G. Xu",Adaptive Surfaces Fairing by Geometric Diffusion,"Geometric Modeling: Techniques, Applications, Systems and Tools, 2004,  M. Sarfraz(ed), Kluwer Academic Publishers, ISBN: 1-4020-1817-7, Pages 32-49, <a href=http://dx.doi.org/10.1109/IV.2001.942137>doi: 10.1109/IV.2001.942137</a>.",Journal Publications,0,2004,http://cvcweb.ices.utexas.edu/cvc/papers/2004/journal/AdaptiveSurfacesFairingbyGF.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2004/journal/AdaptiveSurfacesFairingbyGF.pdf,,"In triangulated surface meshes, there are often very noticeable size variances (the vertices are 
distributed unevenly). The presented noise of such surface meshes is therefore composite of vast frequencies. In this chapter, we solve a diffusion partial differential equation numerically for noise removal of arbitrary triangular manifolds using an adaptive time discretization. The proposed approach is simple and is easy to incorporate into any uniform timestep diffusion implementation with significant improvements over evolution results with the uniform timesteps. As an additional alternative to the adaptive discretization in the time direction, we also provide an approach for the choice of an adaptive diffusion tensor in the diffusion equation.",7/10/2012 16:15,1000,NULL,(with G. Xu)
300,3,6,1,3,NULL,"C. Bajaj, G. Xu, J. Chen",Approximation of Polyhedron with C^2 A-Patches,"report on Fourth SIAM Conference on Geometric Design, November 6-9, 1995, Nashville, Tennessee.",Journal Publications,0,1995,,,,,2/8/2007 11:18,1000,,"(with G. Xu, J. Chen)"
303,1,6,1,1,NULL,"Y. Zhang, C. Bajaj",Adaptive and Quality Quadrilateral/Hexahedral Meshing from Volumetric Data,"Computer Methods in Applied Mechanics and Engineering, Volume 195, Issues 9-12, 1 February 2006, Pages 942-960, <a href=	 http://dx.doi.org/10.1016/j.cma.2005.02.016>doi:10.1016/j.cma.2005.02.016</a>, <a href=http://tinyurl.com/PMC2740490>PMCID: PMC2740490</a>",Journal Publications,0,2006,,http://cvcweb.ices.utexas.edu/cvc/papers/2006/journal/sdarticle01.pdf,,,7/11/2012 11:03,1000,http://cvcweb.ices.utexas.edu/cvc/projects/medx/heart/index.php,(with Y. Zhang)
304,3,4,9,2,NULL,"C. Bajaj, J. Castrillon-Candas, V. Siddavanahalli, Z. Xu",Compressed Representations of Macromolecular Structures and Properties,"Structure, Volume 13, Issue 3, March 2005, Pages 463-471, <a href=http://dx.doi.org/10.1016/j.str.2005.02.004>doi:10.1016/j.str.2005.02.004</a>, <a href=http://tinyurl.com/PMID15766547>PMID15766547</a>, PMC Journal in Process.",Journal Publications,0,2005,,http://cvcweb.ices.utexas.edu/cvc/papers/2005/journal/sdarticle02.pdf,,,7/11/2012 16:20,1000,,"(with J. Castrillon-Candas, V. Siddavanahalli, Z. Xu)"
307,3,6,1,3,NULL,"G. Xu, Q. Pan, C. Bajaj",Discrete Surface Modeling Using Partial Differential Equations,"Computer Aided Geometric Design, Volume 23/2, pp 125-145, 2006, <a href=http://dx.doi.org/10.1016/j.cagd.2005.05.004>doi:10.1016/j.cagd.2005.05.004</a>, <a href=http://tinyurl.com/PMC2760856>PMCID: PMC2760856</a>",Journal Publications,0,2006,,http://cvcweb.ices.utexas.edu/cvc/papers/2006/journal/sdarticle02.pdf,,,7/11/2012 16:03,1000,,"(with G. Xu, Q. Pan)"
305,4,7,4,4,NULL,"B. Sohn, C. Bajaj",Time-Varying Contour Topology,"IEEE Transactions on Visualization and Computer Graphics (TVCG), 12, 1, 14-25, 2006, <a href=http://dx.doi.org/10.1109/TVCG.2006.16>doi: 10.1109/TVCG.2006.16</a>, <a href=http://tinyurl.com/PMC2703823>PMCID: PMC2703823</a>.",Journal Publications,0,2006,,http://cvcweb.ices.utexas.edu/cvc/papers/2006/journal/01541996.pdf,,,7/11/2012 16:14,1000,,(with B. Sohn)
381,5,2,6,5,NULL,"Z.Yu, C. Bajaj",Automatic Ultrastructure Segmentation of Reconstructed CryoEM Maps of Icosahedral Viruses,"IEEE Transactions on Image Processing: Special Issue on Molecular and Cellular Bioimaging, 2005 Sep; 14(9): 1324-37, <a href=http://dx.doi.org/10.1109/TIP.2005.852770>doi: 10.1109/TIP.2005.852770</a>, <a href=http://tinyurl.com/PMID16190468>PMCID: PMID16190468</a>, PMC Journal in Process.",Journal Publications,0,2005,,,,,7/10/2012 15:24,1000,,(with Z. Yu)
315,2,3,1,10,11,"C. Bajaj, Z. Yu",Geometric and Signal Processing of Reconstructed 3D Maps of Molecular Complexes,"Handbook of Computational Molecular Biology, Edited by S. Aluru, Chapman & Hall/CRC Press, Computer and Information Science Series, December 21, 2005, ISBN: 1584884061.",Book Chapters,0,2005,http://cvcweb.ices.utexas.edu/cvc/papers/2005/conference/cryo3d-main2005.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2005/conference/cryo3d-main2005.pdf,,"Today, hybrid experimental approaches for determination of
molecular structures (henceforth, complexes), utilizing cryo-electron
microscopy (cryo-EM), electron tomography (ET), X-ray crystallography
(X-ray) or nuclear magnetic resonance spectroscopy (NMR), need to be
ably complemented with faster and more accurate computational and
geometric processing for ultrastructure elucidation at the best level
of resolution that is possible. Electron Microscopy (EM) and in
particular single particle reconstruction using cryo-EM, has rapidly
advanced over recent years, such that several complexes can be
resolved routinely at low resolution (10-20A) and in some cases at
sub-nanometer (intermediate) resolution (7-10A). These complexes
provide not only insights into protein and nucleic acid folds, but
perhaps even more importantly provide information about how the
various structural components interact. There are increasing numbers
of molecules where the tertiary or secondary structure of a complex
can be fully determined using EM. Often the crystal structures of
individual domains or components of these complexes are also known. An
emerging trend in these fields is to fit the atomic resolution X-ray
crystal structures into the cryo-EM map, to provide a quasi-atomic
resolution model of the overall complex, possibly revealing details
about molecular interactions within the assembly. In addition, with
the increasing capability of determining multiple functional
conformers of a complex, there is the promise of studying the dynamics
of such interacting systems. The large physical size and complexity of
such complexes combined with intermediate to low resolution models,
presents challenges for structure to biological function
determination. This chapter reviews some of the crucial three
dimensional geometric post-processing once a volumetric cryo-EM map
(henceforth a 3D Map) has been reconstructed, as essential steps
towards an enhanced and automated computational structure
determination pipeline. In particular the paper addresses 3D Map
filtering, automated structural feature determination, and the
development of quasi-atomic models from the reconstructed 3D Map.",12/14/2015 17:49,950,NULL,(with Z. Yu)
316,1,3,1,1,NULL,"Y. Zhang, G. Xu, C. Bajaj,",Surface Smoothing and Quality Improvement of Quadrilateral/Hexahedral Meshes with Geometric Flow,"Comm. in Numerical Methods in Engineering, Vol. 24, 2008. <a href=http://onlinelibrary.wiley.com/doi/10.1002/cnm.1067/abstract>doi:10.1002/cnm.1067</a>, <a href=http://tinyurl.com/PMC2761001>PMCID: PMC2761001</a>.",Journal Publications,0,2005,,http://cvcweb.ices.utexas.edu/cvc/papers/2005/conference/quadhex_geomflow.pdf,,,7/11/2012 16:24,1000,,"(with Y. Zhang, G. Xu)"
320,2,3,6,10,11,C. Bajaj,Geometric Modeling and Quantitative Visualization of Virus Ultrastructure,"Modeling Biology: Structures, Behaviors, Evolution, Edited L. da Fontoura Costa and M. Laublichler, MIT Press, 2007, pp. 115-137",Book Chapters,0,2007,http://cvcweb.ices.utexas.edu/cvc/papers/2007/book/Model-Virus-MIT-Press2006.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2007/book/Model-Virus-MIT-Press2006.pdf,,,12/14/2015 17:49,950,,
324,3,3,3,3,NULL,"S. Goswami, T. Dey, C. Bajaj",Identifying Flat and Tubular Regions of a Shape by Unstable Manifolds,"Proc. 11th ACM Sympos. Solid and Physical Modeling, pp. 27-37, 2006, NIHMSID194037, PMC Journal in Process",Conference Presentations & Publications,0,2006,http://portal.acm.org/ft_gateway.cfm?id=1128892&type=pdf&coll=ACM&dl=ACM&CFID=78222802&CFTOKEN=41483670,http://cvcweb.ices.utexas.edu/cvc/papers/2006/conference/p27-goswami.pdf,,"We present an algorithm to identify the flat and tubular regions of a three dimensional shape from 
its point sample. We consider the distance function to the input point cloud and the Morse 
structure induced by it on R3. Specifically we focus on the index 1 and index 2 saddle points 
and their unstable manifolds. The unstable manifolds of index 2 saddles are one dimensional 
whereas those of index 1 saddles are two dimensional. Mapping these unstable manifolds 
back onto the surface, we get the tubular and flat regions. The computations are carried out on 
the Voronoi diagram of the input points by approximating the unstable manifolds with Voronoi 
faces. We demonstrate the performance of our algorithm on several point sampled objects.",4/23/2010 13:45,900,,"(with S. Goswami, T. Dey)"
325,1,2,3,1,NULL,"Y. Zhang, G. Xu, C. Bajaj",Quality Meshing of Implicit Solvation Models of Biomolecular Structures,"The special issue of Computer Aided Geometric Design (CAGD) on Applications of Geometric Modeling in the Life Sciences, Volume 23, Issue 6, August 2006, Pages 510-530, <a href=http://dx.doi.org/10.1016/j.cagd.2006.01.008>doi: 10.1016/j.cagd.2006.01.008</a>, <a href=http://tinyurl.com/PMC2756697>PMCID: PMC2756697</a>",Journal Publications,0,2006,,http://cvcweb.ices.utexas.edu/cvc/papers/2006/journal/sdarticle03.pdf,,,7/11/2012 16:10,1000,,"(with Y. Zhang, G. Xu)"
326,5,4,5,5,NULL,"S. Park, C. Bajaj",Feature Selection of 3D Volume Data through Multi-Dimensional Transfer Functions,"Pattern Recognition Letters, 28, 3, pp. 367-374, 2007, <a href=http://dx.doi.org/10.1016/j.patrec.2006.04.008>doi: 10.1016/j.patrec.2006.04.008</a>, <a href=http://tinyurl.com/PMC2743423>PMCID: PMC2743423</a>.",Journal Publications,0,2007,,http://cvcweb.ices.utexas.edu/cvc/papers/2007/journal/prl07.pdf,,,7/11/2012 10:57,1000,,(with S. Park)
327,3,4,3,3,NULL,"C. Bajaj, A. Paoluzzi, G. Scorzelli",Progressive Conversion from B-rep to BSP for Streaming Geometric Modeling,"Computer-Aided Design and Applications, 3(5):577-586, 2006, <a href=http://tinyurl.com/PMC3077047>PMCID: PMC3077047</a>.",Journal Publications,0,2006,,http://cvcweb.ices.utexas.edu/cvc/papers/2006/journal/Bajaj-Paoluzzi-Scorz-CADandAfinal-R.pdf,,,7/11/2012 16:08,1000,,"(with A. Paoluzzi, G. Scorzelli)"
328,2,8,2,2,NULL,"X. Zhang, C. Bajaj, B. Kwon, T. Dolinsky, J. Nielsen, N. Baker",Application of New Multiresolution Methods for the Comparison of Biomolecular Electrostatic Properties in the Absence of Structural Similarity,"Multiscale Modeling and Simulation, 2006, 5 (4), 1196-1213, <a href=http://dx.doi.org/10.1137/050647670>doi: 10.1137/050647670</a>, <a href=http://tinyurl.com/PMC2561295>PMCID: PMC2561295</a>",Journal Publications,0,2006,,http://cvcweb.ices.utexas.edu/cvc/papers/2006/journal/MACT-MM-final06.pdf,,,7/11/2012 15:58,1000,,"(with X. Zhang, B. Kwon, T. Dolinsky, J. Nielsen, N. Baker)"
329,2,2,2,2,NULL,"C. M. Shepherd, I. A. Borelli, G. Lander, P. Natarajan, V. Siddavanahalli, C. Bajaj, J. E. Johnson, C. L. Brooks, III, V. S. Reddy",VIPERdb: a relational database for structural virology,"Nucleic Acids Res. 2006 Jan 1; 34 (Database Issue), D386-9, 2006, <a href=http://dx.doi.org/10.1093/nar/gkj032>doi:10.1093/nar/gkj032</a>, <a href=http://tinyurl.com/PMC134735>PMCID: PMC1347395</a>",Journal Publications,0,2006,,http://cvcweb.ices.utexas.edu/cvc/papers/2006/journal/D386.pdf,,,7/11/2012 16:13,1000,,"(with C. M. Shepherd, I. A. Borelli, G. Lander, P. Natarajan, V. Siddavanahalli, J. E. Johnson, C. L. Brooks, III, V. S. Reddy)"
330,3,1,3,3,NULL,"D. Xue, L. Demkowicz, C. Bajaj",Reconstruction of G1 Surfaces with Biquartic Patches for hp FE Simulations,"In Proceedings of 13th International Meshing Roundtable, pp. 323-332. Willamsburg, VA. September 19-22, 2004.",Conference Presentations & Publications,0,2004,http://www.imr.sandia.gov/papers/imr13/xue.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2004/conference/xue.pdf,,,2/6/2007 16:01,900,NULL,"(with D. Xue, L. Demkowicz)"
331,3,1,2,5,NULL,"Y. Zhang, Y. Bazilevs, S. Goswami, C. Bajaj, T. Hughes",Patient-Specific Vascular NURBS Modeling for Isogeometric Analysis of Blood Flow,"Proceedings of 15th International Meshing Roundtable, pp. 73-92. Birmingham, AL. September 17-20, 2006.",Conference Presentations & Publications,0,2006,http://cvcweb.ices.utexas.edu/cvc/papers/2006/conference/Zhang-Bazilevs-cardiovascular.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2006/conference/Zhang-Bazilevs-cardiovascular.pdf,,,4/23/2010 14:30,900,,"(with Y. Zhang, Y. Bazilevs, S. Goswami, T. Hughes)"
332,2,5,4,2,NULL,"M. Baker, Z. Yu, W. Chiu, C. Bajaj",Automated Segmentation of Molecular Subunits in Electron Cryomicroscopy Density Maps,"Journal of Structural Biology, 2006, Dec;156(3):432-41, <a href=	 http://dx.doi.org/10.1016/j.jsb.2006.05.013>doi: 10.1016/j.jsb.2006.05.013</a>, <a href=http://tinyurl.com/PMID16908194>PMID: 16908194</a>, PMC Journal in Process",Journal Publications,0,2006,,http://cvcweb.ices.utexas.edu/cvc/papers/2006/journal/jsb.pdf,,,7/11/2012 15:59,1000,,"(with M. Baker, Z. Yu, W. Chiu)"
333,8,3,8,8,NULL,"J. T. Oden, K. R. Diller, C. Bajaj, J. C. Browne, J. Hazle, I. Babuska, J. Bass, L. Demkowicz, Y. Feng, D. Fuentes, S. Prudhomme, M. N. Rylander, R. J. Stafford, Y. Zhang",Development of a Computational Paradigm for Laser Treatment of Cancer,"Lecture Notes in Computer Science, 3993: 530-537, 2006, <a href=http://dx.doi.org/10.1007/11758532_70>doi: 10.1007/11758532_70</a>, PMCID: PMC2676779",Journal Publications,0,2006,http://cvcweb.ices.utexas.edu/cvc/papers/2006/journal/dddas.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2006/journal/dddas.pdf,,"The goal of this project is to develop a dynamic data-driven planning and control system for laser treatment of cancer. The research includes (1) development of a general mathematical framework and a family of mathematical and computational models of bio-heat transfer, tissue damage, and tumor viability, (2) dynamic calibration, verification and validation processes based on laboratory and clinical data and simulated response, and (3) design of effective thermo-therapeutic protocols using model predictions. At the core of the proposed systems is the adaptive-feedback control of mathematical and computational models based on a posteriori estimates of errors in key quantities of interest, and modern Magnetic Resonance Temperature Imaging (MRTI), and diode laser devices to monitor treatment of tumors in laboratory animals. This approach enables an automated systematic model selection process based on acceptance criteria determined a priori. The methodologies to be implemented involve uncertainty quantification methods designed to provide an innovative, data-driven, patient-specific approach to effective cancer treatment.",7/12/2012 10:30,1000,http://cvcweb.ices.utexas.edu/cvc/projects/medx/dddas/index.php,"(with J. T. Oden, K. R. Diller, J. C. Browne, J. Hazle, I. Babuska, J. Bass, L. Demkowicz, Y. Feng, D. Fuentes, S. Prudhomme, M. N. Rylander, R. J. Stafford, Y. Zhang)"
334,8,3,2,8,NULL,"J. T. Oden, K. R. Diller, C. Bajaj, J. C. Browne, J. Hazle, I. Babuska, J. Bass, L. Demkowicz, Y. Feng, D. Fuentes, S. Prudhomme, M. N. Rylander, R. J. Stafford, Y. Zhang",Development of a Computational Paradigm for Laser Treatment of Cancer,"International Conference on Computational Science (3): 530-537, 2006, NIHMSID194039, PMC Journal in Process",Conference Presentations & Publications,0,2006,http://dx.doi.org/10.1007/11758532_70,http://cvcweb.ices.utexas.edu/cvc/papers/2006/conference/dddas.pdf,,"The goal of this project is to develop a dynamic data-driven planning and control system for laser treatment of cancer. The research includes (1) development of a general mathematical framework and a family of mathematical and computational models of bio-heat transfer, tissue damage, and tumor viability, (2) dynamic calibration, verification and validation processes based on laboratory and clinical data and simulated response, and (3) design of effective thermo-therapeutic protocols using model predictions. At the core of the proposed systems is the adaptive-feedback control of mathematical and computational models based on a posteriori estimates of errors in key quantities of interest, and modern Magnetic Resonance Temperature Imaging (MRTI), and diode laser devices to monitor treatment of tumors in laboratory animals. This approach enables an automated systematic model selection process based on acceptance criteria determined a priori. The methodologies to be implemented involve uncertainty quantification methods designed to provide an innovative, data-driven, patient-specific approach to effective cancer treatment.",4/23/2010 13:47,900,http://cvcweb.ices.utexas.edu/cvc/projects/medx/dddas/index.php,"(with J. T. Oden, K. R. Diller, J. C. Browne, J. Hazle, I. Babuska, J. Bass, L. Demkowicz, Y. Feng, D. Fuentes, S. Prudhomme, M. N. Rylander, R. J. Stafford, Y. Zhang)"
